"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @mallikarjun456: Wah! Re Wah! Did Kejriwal advised all his cronies2say,""allegations against Kejriwal not only ppl believe but his oppone…",FALSE,0,NA,2017-05-23 17:31:22,FALSE,NA,"867070462362357760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Modiji77",13,TRUE,FALSE,NA,NA
"2","RT @Theranaspeaks: Alcohol has tweeted or the account of Kejriwal has been hacked. It should be probed that this person can never speak.
@A…",FALSE,0,NA,2017-05-23 17:31:08,FALSE,NA,"867070405474787329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crazykanika",3,TRUE,FALSE,NA,NA
"3","Don't be bookworms running after marks: ArvindKejriwal to students

https://t.co/grQJVMQZNB https://t.co/Swp9iXfd8I",FALSE,0,NA,2017-05-23 17:30:38,FALSE,NA,"867070279297773568",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ManjoteSingh",0,FALSE,FALSE,NA,NA
"4","RT @ManjoteSingh: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/JjdOTUif4y",FALSE,0,NA,2017-05-23 17:30:34,FALSE,NA,"867070261958393856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","indigokores",2,TRUE,FALSE,NA,NA
"5","RT @Theranaspeaks: Alcohol has tweeted or the account of Kejriwal has been hacked. It should be probed that this person can never speak.
@A…",FALSE,0,NA,2017-05-23 17:30:30,FALSE,NA,"867070246309548034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeDeeptiSumit",3,TRUE,FALSE,NA,NA
"6","Don't be bookworms running after marks: ArvindKejriwal to students

https://t.co/yQCNLQYIT3 https://t.co/CJu0s7f2ix",FALSE,2,NA,2017-05-23 17:30:22,FALSE,NA,"867070210175639552",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AAPKA_RK",0,FALSE,FALSE,NA,NA
"7","RT @AK_AAP: Don't be bookworms running after marks: #ArvindKejriwal to students

https://t.co/yrY6Sf2gmx",FALSE,0,NA,2017-05-23 17:29:57,FALSE,NA,"867070106551169024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrashantAAP",1,TRUE,FALSE,NA,NA
"8","I added a video to a @YouTube playlist https://t.co/ICBOOsyu6E Talking tom cat funny jokes in hindi ! lalu kejriwal Narendra modi",FALSE,0,NA,2017-05-23 17:29:54,FALSE,NA,"867070093737459713",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","funking24bd",0,FALSE,FALSE,NA,NA
"9","RT @Theranaspeaks: Alcohol has tweeted or the account of Kejriwal has been hacked. It should be probed that this person can never speak.
@A…",FALSE,0,NA,2017-05-23 17:29:46,FALSE,NA,"867070060925288452",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeetensingh",3,TRUE,FALSE,NA,NA
"10","RT @csharitha: I have never seen such timepass CM like Arvind Kejriwal whole day tweeting on Twitter. Itne free hai CM? https://t.co/VVAsUl…",FALSE,0,NA,2017-05-23 17:29:36,FALSE,NA,"867070020244824065",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JayaRjs",2,TRUE,FALSE,NA,NA
"11","@ArvindKejriwal This statement of Kejriwal is better than anti national Atul Anjan Sharad Yadav the hopeless nonsen… https://t.co/6UnzHMyBWl",FALSE,0,"ArvindKejriwal",2017-05-23 17:29:23,TRUE,"867044004654858240","867069965630808065","405427035","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psinha18",0,FALSE,FALSE,NA,NA
"12","RT @AAPKA_RK: High Court Seeks Arvind Kejriwal's Reply On Second Defamation Case By Arun Jaitley

https://t.co/HU5MDFogJa",FALSE,0,NA,2017-05-23 17:29:23,FALSE,NA,"867069963382685696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRAMODKAUSHIK9",3,TRUE,FALSE,NA,NA
"13","Don't be bookworms running after marks: ArvindKejriwal to students

https://t.co/qR1YOMyXvc https://t.co/Ckr1NCm3U6",FALSE,0,NA,2017-05-23 17:29:16,FALSE,NA,"867069935553589248",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","sahnipuneet",0,FALSE,FALSE,NA,NA
"14","RT @AAPInNews: Don't be bookworms running after marks: @ArvindKejriwal to students

https://t.co/XcapH4BjHF https://t.co/VHebDjJO1M",FALSE,0,NA,2017-05-23 17:28:50,FALSE,NA,"867069825583009792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crosswordsguy",2,TRUE,FALSE,NA,NA
"15","RT @arunmurthy07: @Atheist_Krishna Guruji, can you please make and tweet a picture of Kejriwal working in his office?",FALSE,0,NA,2017-05-23 17:28:49,FALSE,NA,"867069822911336450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makkana138",1,TRUE,FALSE,NA,NA
"16","RT @AAPInNews: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/befpp8idEg",FALSE,0,NA,2017-05-23 17:28:49,FALSE,NA,"867069821225226240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SimpyKaurKhalsa",28,TRUE,FALSE,NA,NA
"17","RT @NITIKABjp: Kejriwal demanded proof of #surgicalstrike #indian Army officially released proof of full Surgery of Pak at #Nowshera https:…",FALSE,0,NA,2017-05-23 17:28:46,FALSE,NA,"867069808919142401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meghwanshi_p",14,TRUE,FALSE,NA,NA
"18","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 17:28:27,FALSE,NA,"867069728023564289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terikahkelunga",201,TRUE,FALSE,NA,NA
"19","RT @NITIKABjp: Kejriwal demanded proof of #surgicalstrike #indian Army officially released proof of full Surgery of Pak at #Nowshera https:…",FALSE,0,NA,2017-05-23 17:28:21,FALSE,NA,"867069706230005760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajtiwari09",14,TRUE,FALSE,NA,NA
"20","RT @AAPKA_RK: Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/zQyGH2lqaF",FALSE,0,NA,2017-05-23 17:28:19,FALSE,NA,"867069696096559104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRAMODKAUSHIK9",4,TRUE,FALSE,NA,NA
"21","RT @AAPKA_RK: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/K3I00U8qME",FALSE,0,NA,2017-05-23 17:28:18,FALSE,NA,"867069690438459393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",3,TRUE,FALSE,NA,NA
"22","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:28:14,FALSE,NA,"867069674520952832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamFinisher",686,TRUE,FALSE,NA,NA
"23","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-23 17:28:01,FALSE,NA,"867069621337288704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harjeeo",1470,TRUE,FALSE,NA,NA
"24","RT @AAPKA_RK: CM ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals 

https://t.co/8Pyw4etDaP",FALSE,0,NA,2017-05-23 17:28:00,FALSE,NA,"867069614039212032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",3,TRUE,FALSE,NA,NA
"25","RT @GurtejButtar7: #IndiaPoundsPak
Firstly show this evidence to crupt indian leaders like kejriwal who always doubt on indian army",FALSE,0,NA,2017-05-23 17:27:30,FALSE,NA,"867069489883381761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Joisgirish",2,TRUE,FALSE,NA,NA
"26","RT @AAPKA_RK: CM Kejriwal to holds meetings with farmers, on Land Pooling Policy

https://t.co/M69fdhyDzu",FALSE,0,NA,2017-05-23 17:27:22,FALSE,NA,"867069456949948416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",2,TRUE,FALSE,NA,NA
"27","RT @AAPKA_RK: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals

https://t.co/LbUp8rspb9",FALSE,0,NA,2017-05-23 17:27:17,FALSE,NA,"867069436733337604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",2,TRUE,FALSE,NA,NA
"28","Don't be bookworms running after marks: ArvindKejriwal to students

https://t.co/QeW6oJI3VD https://t.co/lbKNrsoKDa",FALSE,0,NA,2017-05-23 17:27:17,FALSE,NA,"867069435642880000",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rais_chaudhary",0,FALSE,FALSE,NA,NA
"29","RT @AAPKA_RK: Don't be bookworms running after marks: Kejriwal to students

https://t.co/YEfI0yK4R3 https://t.co/KLDGSkCnsU",FALSE,0,NA,2017-05-23 17:27:12,FALSE,NA,"867069414159601664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",3,TRUE,FALSE,NA,NA
"30","RT @AAPKA_RK: Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/zQyGH2lqaF",FALSE,0,NA,2017-05-23 17:27:07,FALSE,NA,"867069392814837760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",4,TRUE,FALSE,NA,NA
"31","RT @RealArnabG: Jaitley files an additional Rs 10 cr defamation suit against after Kejriwal's lawyer Jethmalani called him a 'crook' in cou…",FALSE,0,NA,2017-05-23 17:26:57,FALSE,NA,"867069353220595717",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anishgrover2002",196,TRUE,FALSE,NA,NA
"32","RT @AAPKA_RK: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/4PWyDeOSxv",FALSE,0,NA,2017-05-23 17:26:46,FALSE,NA,"867069305283891202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",7,TRUE,FALSE,NA,NA
"33","RT @AAPKA_RK: High Court Seeks Arvind Kejriwal's Reply On Second Defamation Case By Arun Jaitley

https://t.co/HU5MDFogJa",FALSE,0,NA,2017-05-23 17:26:42,FALSE,NA,"867069287839797253",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",3,TRUE,FALSE,NA,NA
"34","@_YogendraYadav Kejriwal only taught him this. Remember Kejriwal coming out daily and declaring all corrupt. You are with him.",FALSE,0,"_YogendraYadav",2017-05-23 17:26:42,FALSE,"866536305257103360","867069286845526016","1317076194","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pankaj25874933",0,FALSE,FALSE,NA,NA
"35","RT @AAPInNews: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/fBSNALRuap",FALSE,0,NA,2017-05-23 17:26:37,FALSE,NA,"867069266364960773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",11,TRUE,FALSE,NA,NA
"36","RT @AAPInNews: CM Kejriwal to holds meetings with farmers, on Land Pooling Policy

https://t.co/3Y9XncIfjt",FALSE,0,NA,2017-05-23 17:26:27,FALSE,NA,"867069226091253760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",5,TRUE,FALSE,NA,NA
"37","RT @NITIKABjp: Kejriwal demanded proof of #surgicalstrike #indian Army officially released proof of full Surgery of Pak at #Nowshera https:…",FALSE,0,NA,2017-05-23 17:26:24,FALSE,NA,"867069211364872192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reetesh777",14,TRUE,FALSE,NA,NA
"38","RT @ManjoteSingh: Don't be bookworms running after marks: Kejriwal to students

https://t.co/lyllWXMnZX https://t.co/GW1PW4xupV",FALSE,0,NA,2017-05-23 17:26:22,FALSE,NA,"867069204649955328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",2,TRUE,FALSE,NA,NA
"39","RT @MajorPoonia: Army recorded proofs for #Kejriwal Ji/ Sanjay Nirupam Ji !
#IndianArmyHitsback on terror launch pads across LoC in Nowsher…",FALSE,0,NA,2017-05-23 17:26:16,FALSE,NA,"867069179710406656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KalpanaSubrama5",337,TRUE,FALSE,NA,NA
"40","RT @anisaz9_basit: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/EJpnss…",FALSE,0,NA,2017-05-23 17:26:16,FALSE,NA,"867069179098259457",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","nileshpkumar",13,TRUE,FALSE,NA,NA
"41","RT @AAPInNews: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/fBSNALRuap",FALSE,0,NA,2017-05-23 17:26:13,FALSE,NA,"867069169254125568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satyarth_P",11,TRUE,FALSE,NA,NA
"42","A tight slap on face of those who think KEJRIWAL has no influence in world. Even CNN needs proof now… https://t.co/X5rSqKMq44",FALSE,1,NA,2017-05-23 17:26:06,TRUE,NA,"867069139466301440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","onnqwerty",0,FALSE,FALSE,NA,NA
"43","RT @ManjoteSingh: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals      

https://t.co/JjdOTUif4y",FALSE,0,NA,2017-05-23 17:26:00,FALSE,NA,"867069112933117953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",2,TRUE,FALSE,NA,NA
"44","Don't be bookworms running after marks: #ArvindKejriwal to students

https://t.co/yrY6Sf2gmx",FALSE,1,NA,2017-05-23 17:25:44,FALSE,NA,"867069043634618368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AK_AAP",1,FALSE,FALSE,NA,NA
"45","AAPInNews: Don't be bookworms running after marks: ArvindKejriwal to students

https://t.co/ggBJUYA3BO https://t.co/gcx9WQrBzw",FALSE,0,NA,2017-05-23 17:25:09,FALSE,NA,"867068897496895489",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","pawargovin",0,FALSE,FALSE,NA,NA
"46","RT @ManjoteSingh: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/dJYnZBA…",FALSE,0,NA,2017-05-23 17:25:06,FALSE,NA,"867068885480165376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",2,TRUE,FALSE,NA,NA
"47","RT @AAPKA_RK: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/4PWyDeOSxv",FALSE,0,NA,2017-05-23 17:25:02,FALSE,NA,"867068867893379072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satyarth_P",7,TRUE,FALSE,NA,NA
"48","RT @MehulGadhavi20: Indian Army strikes Pakistan posts along LoC in J&amp;K Naushera. Army also releases video of assault, for Politicians like…",FALSE,0,NA,2017-05-23 17:24:48,FALSE,NA,"867068808984506369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PIYUSHBGADHAVI",1,TRUE,FALSE,NA,NA
"49","RT @ManjoteSingh: High Court Seeks Arvind Kejriwal's Reply On Second Defamation Case By Arun Jaitley

https://t.co/6gx9wM4oPd",FALSE,0,NA,2017-05-23 17:24:40,FALSE,NA,"867068775316770816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",2,TRUE,FALSE,NA,NA
"50","RT @ShatruganSinha: Individually I hold all political leaders, esp Kejriwal, in high esteem for their credibility, struggle &amp; commitment to…",FALSE,0,NA,2017-05-23 17:24:22,FALSE,NA,"867068700351844352",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","babunmishra706",1470,TRUE,FALSE,NA,NA
"51","Alcohol has tweeted or the account of Kejriwal has been hacked. It should be probed that this person can never spea… https://t.co/stskVu8wCo",FALSE,3,NA,2017-05-23 17:24:12,TRUE,NA,"867068660011196423",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Theranaspeaks",3,FALSE,FALSE,NA,NA
"52","RT @ManjoteSingh: Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/Bd1Tpxm14a",FALSE,0,NA,2017-05-23 17:24:11,FALSE,NA,"867068657142288384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",3,TRUE,FALSE,NA,NA
"53","We Indians honour our brave heroes, our Indian Army, why you so irked? Journos like you were all ga ga on Kanhaiya,… https://t.co/Xxf9BzP8Jj",FALSE,0,NA,2017-05-23 17:24:08,TRUE,NA,"867068644118757376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rajnairbjp",0,FALSE,FALSE,NA,NA
"54","RT @WoCharLog: Only video proof of Nowshera is not enough. Indian Army officers must present their degrees to Kejriwal for verification.",FALSE,0,NA,2017-05-23 17:24:08,FALSE,NA,"867068644097802240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","psleomessi7",201,TRUE,FALSE,NA,NA
"55","RT @vivekagnihotri: ""When your own betray you, it hurts a lot"" Delhi voters on Arvind Kejriwal https://t.co/xDvGK8vs7k",FALSE,0,NA,2017-05-23 17:24:01,FALSE,NA,"867068614251118592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soulkarma",162,TRUE,FALSE,NA,NA
"56","RT @AAPInNews: Don't be bookworms running after marks: @ArvindKejriwal to students

https://t.co/XcapH4BjHF https://t.co/VHebDjJO1M",FALSE,0,NA,2017-05-23 17:23:55,FALSE,NA,"867068588900864000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vinododiti",2,TRUE,FALSE,NA,NA
"57","@ArvindKejriwal Is it really a verified account of Delhi CM Mr. Kejriwal? He supposed to ask for video proof for su… https://t.co/3TxQyciCfH",FALSE,0,"ArvindKejriwal",2017-05-23 17:23:53,TRUE,"867044004654858240","867068578876542976","405427035","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","logy_jk",0,FALSE,FALSE,NA,NA
"58","RT @RepubIicofIndia: Ppl like Arvind Kejriwal &amp; Sanjay Nirupam questioned the Surgical Strike last time.This time Army has Proof for them #…",FALSE,0,NA,2017-05-23 17:23:37,FALSE,NA,"867068514141646853",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gondaliya27186",159,TRUE,FALSE,NA,NA
"59","RT @AAPInNews: CM @ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals 

https://t.co/qZxPwcX1zG",FALSE,0,NA,2017-05-23 17:23:36,FALSE,NA,"867068509540544512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",6,TRUE,FALSE,NA,NA
"60","Don't be bookworms running after marks: @ArvindKejriwal to students

https://t.co/XcapH4BjHF https://t.co/VHebDjJO1M",FALSE,3,NA,2017-05-23 17:23:27,FALSE,NA,"867068470814429184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AAPInNews",2,FALSE,FALSE,NA,NA
"61","RT @007_Blondie_: @_sabanaqvi Yeah you love country by supporting all dreaded pig terrorists, by being cheerleader of Kejriwal. Very Patrio…",FALSE,0,NA,2017-05-23 17:23:23,FALSE,NA,"867068455819673600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anomroop",2,TRUE,FALSE,NA,NA
"62","RT @SirJadeja: This Time #IndianArmy Took Video Of #SurgicalStrike Just In Case Kejriwal &amp; Gang Demand Any Proof. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> #Nowshera
 
 https://…",FALSE,0,NA,2017-05-23 17:23:22,FALSE,NA,"867068449041907712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slkymitl3",686,TRUE,FALSE,NA,NA
"63","RT @attomeybharti: 9. Kejriwal's doormat - always ready to use his website for anti-India propaganda.
https://t.co/otsyz4dNVI",FALSE,0,NA,2017-05-23 17:23:20,FALSE,NA,"867068443035549696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bharat_manutd",36,TRUE,FALSE,NA,NA
"64","Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals - The New Indian Express https://t.co/9YdzDm88Is",FALSE,0,NA,2017-05-23 17:23:17,FALSE,NA,"867068429395791872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","aapnewstv",0,FALSE,FALSE,NA,NA
"65","RT @AAPInNews: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals

https://t.co/OBBoD67jj4",FALSE,0,NA,2017-05-23 17:23:17,FALSE,NA,"867068427634167810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",3,TRUE,FALSE,NA,NA
"66","@pakhishukla21 Don't worry Delhi's people will bear this. And this will go for 5 saal Kejriwal.",FALSE,1,"pakhishukla21",2017-05-23 17:23:09,FALSE,"867064679671189504","867068397481336832","1070254730","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shubham007st",0,FALSE,FALSE,NA,NA
"67","RT @PankClick: CM @ArvindKejriwal to conduct surprise checks after complaints about Delhi government hospitals https://t.co/WPYD8bencn",FALSE,0,NA,2017-05-23 17:23:08,FALSE,NA,"867068390162255873",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","nileshpkumar",4,TRUE,FALSE,NA,NA
"68","Mood of the Nation Poll: Best chief minister across India?... https://t.co/qhvfAxFa9v",FALSE,0,NA,2017-05-23 17:22:40,FALSE,NA,"867068274806185985",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NeenaJain1",0,FALSE,FALSE,NA,NA
"69","RT @ManjoteSingh: CM Kejriwal to holds meetings with farmers, on Land Pooling Policy

https://t.co/gpmbRcBwZT",FALSE,0,NA,2017-05-23 17:22:33,FALSE,NA,"867068245425213444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",3,TRUE,FALSE,NA,NA
"70","RT @bhaiyyajispeaks: So now when army has given proof of their bravery, what else Arvind Kejriwal &amp; Liberal company wants? Print out of nuc…",FALSE,0,NA,2017-05-23 17:22:32,FALSE,NA,"867068241981710338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AryushiaurVirat",148,TRUE,FALSE,NA,NA
"71","Retweeted #SherDilKejriwal (@anisaz9_basit):

Individually I hold Arvind Kejriwal, in high esteem for his... https://t.co/2lfJqA1mJ3",FALSE,0,NA,2017-05-23 17:22:32,FALSE,NA,"867068239200661508",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NitinRaut2",0,FALSE,FALSE,NA,NA
"72","RT @ManjoteSingh: Kejriwal to conduct surprise checks after complaints about Delhi govt hospitals

https://t.co/5S6CT3I5xp",FALSE,0,NA,2017-05-23 17:22:27,FALSE,NA,"867068219655376897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jigyasa203",2,TRUE,FALSE,NA,NA
"73","RT @anisaz9_basit: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/EJpnss…",FALSE,0,NA,2017-05-23 17:22:23,FALSE,NA,"867068201183694850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NitinRaut2",13,TRUE,FALSE,NA,NA
"74","RT @AAPInNews: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/befpp8idEg",FALSE,0,NA,2017-05-23 17:22:16,FALSE,NA,"867068173560016896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","06thjuly1985",28,TRUE,FALSE,NA,NA
"75","RT @fakingnews: Delhi cabinet will have a special minister who will keep track of defamation cases against the CM: Kejriwal https://t.co/dY…",FALSE,0,NA,2017-05-23 17:22:13,FALSE,NA,"867068159077044224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alokshahapurkar",35,TRUE,FALSE,NA,NA
"76","RT @AAPKA_RK: Kejriwal directs 100% availability of medicines in Delhi government hospitals

https://t.co/zQyGH2lqaF",FALSE,0,NA,2017-05-23 17:22:11,FALSE,NA,"867068152903069697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BSBISHT6",4,TRUE,FALSE,NA,NA
"77","RT @FinancialXpress: Don't be bookworms running after marks: #arvindkejriwal to students : https://t.co/5yB7YuLlBw",FALSE,0,NA,2017-05-23 17:22:04,FALSE,NA,"867068122309697536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aabhiyam",1,TRUE,FALSE,NA,NA
"78","RT @AAPInNews: Individually I hold Arvind Kejriwal, in high esteem for his credibility, struggle: Shatrughan Sinha

https://t.co/befpp8idEg",FALSE,0,NA,2017-05-23 17:22:01,FALSE,NA,"867068109881880576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajivLakhera1",28,TRUE,FALSE,NA,NA
"79","@RepubIicofIndia Ppl like Arvind Kejriwal &amp; Sanjay Nirupam questioned the Surgical Strike last time.This time Army… https://t.co/ndEWVEDd8r",FALSE,0,"RepubIicofIndia",2017-05-23 17:21:51,TRUE,"866999650175332353","867068067607531520","4432535120","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mohit_mittal88",0,FALSE,FALSE,NA,NA
